Latitude,Longitude,updated_type,updated_subtype,Alert_Count
-87.62,41.84,HAZARD,ON SHOULDER CAR STOPPED,4
-87.62,41.84,HAZARD,WEATHER,2
-87.62,41.84,HAZARD,WEATHER FLOOD,1
-87.62,41.84,JAM,HEAVY TRAFFIC,17
-87.62,41.84,JAM,STAND STILL TRAFFIC,15
-87.62,41.84,JAM,UNCLASSIFIED,26
-87.62,41.84,ROAD_CLOSED,UNCLASSIFIED,12
-87.62,41.85,ACCIDENT,MAJOR,37
-87.62,41.85,ACCIDENT,MINOR,14
-87.62,41.85,ACCIDENT,UNCLASSIFIED,104
-87.62,41.85,HAZARD,ON ROAD,154
-87.62,41.85,HAZARD,ON ROAD CAR STOPPED,28
-87.62,41.85,HAZARD,ON ROAD CONSTRUCTION,111
-87.62,41.85,HAZARD,ON ROAD EMERGENCY VEHICLE,48
-87.62,41.85,HAZARD,ON ROAD ICE,1
-87.62,41.85,HAZARD,ON ROAD OBJECT,100
-87.62,41.85,HAZARD,ON ROAD POT HOLE,11
-87.62,41.85,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,13
-87.62,41.85,HAZARD,ON SHOULDER ANIMALS,2
-87.62,41.85,HAZARD,ON SHOULDER CAR STOPPED,1288
-87.62,41.85,HAZARD,ON SHOULDER MISSING SIGN,1
-87.62,41.85,HAZARD,UNCLASSIFIED,13
-87.62,41.85,HAZARD,WEATHER,13
-87.62,41.85,HAZARD,WEATHER FOG,5
-87.62,41.85,HAZARD,WEATHER HEAVY SNOW,1
-87.62,41.85,JAM,HEAVY TRAFFIC,642
-87.62,41.85,JAM,MODERATE TRAFFIC,10
-87.62,41.85,JAM,STAND STILL TRAFFIC,561
-87.62,41.85,JAM,UNCLASSIFIED,186
-87.62,41.85,ROAD_CLOSED,EVENT,36
-87.62,41.85,ROAD_CLOSED,UNCLASSIFIED,42
-87.62,41.86,ACCIDENT,MAJOR,10
-87.62,41.86,ACCIDENT,MINOR,14
-87.62,41.86,ACCIDENT,UNCLASSIFIED,150
-87.62,41.86,HAZARD,ON ROAD,178
-87.62,41.86,HAZARD,ON ROAD CAR STOPPED,47
-87.62,41.86,HAZARD,ON ROAD CONSTRUCTION,172
-87.62,41.86,HAZARD,ON ROAD EMERGENCY VEHICLE,13
-87.62,41.86,HAZARD,ON ROAD ICE,1
-87.62,41.86,HAZARD,ON ROAD LANE CLOSED,8
-87.62,41.86,HAZARD,ON ROAD OBJECT,149
-87.62,41.86,HAZARD,ON ROAD POT HOLE,106
-87.62,41.86,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,15
-87.62,41.86,HAZARD,ON SHOULDER CAR STOPPED,702
-87.62,41.86,HAZARD,UNCLASSIFIED,14
-87.62,41.86,HAZARD,WEATHER,12
-87.62,41.86,HAZARD,WEATHER FLOOD,3
-87.62,41.86,HAZARD,WEATHER FOG,6
-87.62,41.86,HAZARD,WEATHER HEAVY SNOW,1
-87.62,41.86,JAM,HEAVY TRAFFIC,604
-87.62,41.86,JAM,LIGHT TRAFFIC,1
-87.62,41.86,JAM,MODERATE TRAFFIC,8
-87.62,41.86,JAM,STAND STILL TRAFFIC,732
-87.62,41.86,JAM,UNCLASSIFIED,204
-87.62,41.86,ROAD_CLOSED,EVENT,30
-87.62,41.86,ROAD_CLOSED,UNCLASSIFIED,35
-87.62,41.87,ACCIDENT,MAJOR,17
-87.62,41.87,ACCIDENT,MINOR,23
-87.62,41.87,ACCIDENT,UNCLASSIFIED,228
-87.62,41.87,HAZARD,ON ROAD,236
-87.62,41.87,HAZARD,ON ROAD CAR STOPPED,94
-87.62,41.87,HAZARD,ON ROAD CONSTRUCTION,223
-87.62,41.87,HAZARD,ON ROAD EMERGENCY VEHICLE,50
-87.62,41.87,HAZARD,ON ROAD LANE CLOSED,5
-87.62,41.87,HAZARD,ON ROAD OBJECT,72
-87.62,41.87,HAZARD,ON ROAD POT HOLE,55
-87.62,41.87,HAZARD,ON ROAD ROAD KILL,1
-87.62,41.87,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,57
-87.62,41.87,HAZARD,ON SHOULDER ANIMALS,1
-87.62,41.87,HAZARD,ON SHOULDER CAR STOPPED,620
-87.62,41.87,HAZARD,UNCLASSIFIED,6
-87.62,41.87,HAZARD,WEATHER,11
-87.62,41.87,HAZARD,WEATHER FLOOD,8
-87.62,41.87,HAZARD,WEATHER FOG,8
-87.62,41.87,JAM,HEAVY TRAFFIC,1174
-87.62,41.87,JAM,MODERATE TRAFFIC,20
-87.62,41.87,JAM,STAND STILL TRAFFIC,1699
-87.62,41.87,JAM,UNCLASSIFIED,426
-87.62,41.87,ROAD_CLOSED,CONSTRUCTION,1
-87.62,41.87,ROAD_CLOSED,EVENT,233
-87.62,41.87,ROAD_CLOSED,UNCLASSIFIED,367
-87.62,41.88,ACCIDENT,MAJOR,16
-87.62,41.88,ACCIDENT,MINOR,25
-87.62,41.88,ACCIDENT,UNCLASSIFIED,236
-87.62,41.88,HAZARD,ON ROAD,267
-87.62,41.88,HAZARD,ON ROAD CAR STOPPED,105
-87.62,41.88,HAZARD,ON ROAD CONSTRUCTION,305
-87.62,41.88,HAZARD,ON ROAD EMERGENCY VEHICLE,375
-87.62,41.88,HAZARD,ON ROAD OBJECT,102
-87.62,41.88,HAZARD,ON ROAD POT HOLE,134
-87.62,41.88,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,67
-87.62,41.88,HAZARD,ON SHOULDER ANIMALS,1
-87.62,41.88,HAZARD,ON SHOULDER CAR STOPPED,731
-87.62,41.88,HAZARD,UNCLASSIFIED,10
-87.62,41.88,HAZARD,WEATHER,6
-87.62,41.88,HAZARD,WEATHER FLOOD,5
-87.62,41.88,HAZARD,WEATHER FOG,10
-87.62,41.88,JAM,HEAVY TRAFFIC,1053
-87.62,41.88,JAM,LIGHT TRAFFIC,1
-87.62,41.88,JAM,MODERATE TRAFFIC,50
-87.62,41.88,JAM,STAND STILL TRAFFIC,1485
-87.62,41.88,JAM,UNCLASSIFIED,484
-87.62,41.88,ROAD_CLOSED,EVENT,291
-87.62,41.88,ROAD_CLOSED,UNCLASSIFIED,420
-87.62,41.89,ACCIDENT,MAJOR,9
-87.62,41.89,ACCIDENT,MINOR,11
-87.62,41.89,ACCIDENT,UNCLASSIFIED,147
-87.62,41.89,HAZARD,ON ROAD,281
-87.62,41.89,HAZARD,ON ROAD CAR STOPPED,38
-87.62,41.89,HAZARD,ON ROAD CONSTRUCTION,307
-87.62,41.89,HAZARD,ON ROAD EMERGENCY VEHICLE,51
-87.62,41.89,HAZARD,ON ROAD OBJECT,52
-87.62,41.89,HAZARD,ON ROAD POT HOLE,198
-87.62,41.89,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,50
-87.62,41.89,HAZARD,ON SHOULDER CAR STOPPED,230
-87.62,41.89,HAZARD,UNCLASSIFIED,5
-87.62,41.89,HAZARD,WEATHER,26
-87.62,41.89,HAZARD,WEATHER FLOOD,12
-87.62,41.89,HAZARD,WEATHER FOG,6
-87.62,41.89,JAM,HEAVY TRAFFIC,476
-87.62,41.89,JAM,MODERATE TRAFFIC,9
-87.62,41.89,JAM,STAND STILL TRAFFIC,909
-87.62,41.89,JAM,UNCLASSIFIED,311
-87.62,41.89,ROAD_CLOSED,EVENT,48
-87.62,41.89,ROAD_CLOSED,HAZARD,1
-87.62,41.89,ROAD_CLOSED,UNCLASSIFIED,127
-87.62,41.9,ACCIDENT,MAJOR,30
-87.62,41.9,ACCIDENT,MINOR,58
-87.62,41.9,ACCIDENT,UNCLASSIFIED,437
-87.62,41.9,HAZARD,ON ROAD,371
-87.62,41.9,HAZARD,ON ROAD CAR STOPPED,77
-87.62,41.9,HAZARD,ON ROAD CONSTRUCTION,130
-87.62,41.9,HAZARD,ON ROAD EMERGENCY VEHICLE,20
-87.62,41.9,HAZARD,ON ROAD ICE,2
-87.62,41.9,HAZARD,ON ROAD LANE CLOSED,1
-87.62,41.9,HAZARD,ON ROAD OBJECT,177
-87.62,41.9,HAZARD,ON ROAD POT HOLE,294
-87.62,41.9,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,37
-87.62,41.9,HAZARD,ON SHOULDER CAR STOPPED,1066
-87.62,41.9,HAZARD,UNCLASSIFIED,12
-87.62,41.9,HAZARD,WEATHER,17
-87.62,41.9,HAZARD,WEATHER FLOOD,31
-87.62,41.9,HAZARD,WEATHER FOG,28
-87.62,41.9,HAZARD,WEATHER HEAVY SNOW,1
-87.62,41.9,JAM,HEAVY TRAFFIC,1347
-87.62,41.9,JAM,MODERATE TRAFFIC,23
-87.62,41.9,JAM,STAND STILL TRAFFIC,1823
-87.62,41.9,JAM,UNCLASSIFIED,472
-87.62,41.9,ROAD_CLOSED,EVENT,34
-87.62,41.9,ROAD_CLOSED,UNCLASSIFIED,122
-87.62,41.910000000000004,ACCIDENT,MAJOR,3
-87.62,41.910000000000004,ACCIDENT,MINOR,1
-87.62,41.910000000000004,ACCIDENT,UNCLASSIFIED,5
-87.62,41.910000000000004,HAZARD,ON ROAD,14
-87.62,41.910000000000004,HAZARD,ON ROAD CAR STOPPED,6
-87.62,41.910000000000004,HAZARD,ON ROAD CONSTRUCTION,4
-87.62,41.910000000000004,HAZARD,ON ROAD OBJECT,8
-87.62,41.910000000000004,HAZARD,ON ROAD POT HOLE,3
-87.62,41.910000000000004,HAZARD,ON SHOULDER CAR STOPPED,129
-87.62,41.910000000000004,HAZARD,WEATHER,1
-87.62,41.910000000000004,HAZARD,WEATHER FOG,1
-87.62,41.910000000000004,JAM,HEAVY TRAFFIC,30
-87.62,41.910000000000004,JAM,STAND STILL TRAFFIC,20
-87.62,41.910000000000004,JAM,UNCLASSIFIED,14
-87.62,41.910000000000004,ROAD_CLOSED,EVENT,10
-87.61,41.64,HAZARD,ON ROAD,2
-87.61,41.64,HAZARD,ON ROAD CONSTRUCTION,1
-87.61,41.65,HAZARD,ON ROAD,1
-87.61,41.65,HAZARD,ON ROAD EMERGENCY VEHICLE,10
-87.61,41.65,HAZARD,ON ROAD POT HOLE,1
-87.61,41.65,JAM,STAND STILL TRAFFIC,1
-87.61,41.65,JAM,UNCLASSIFIED,2
-87.61,41.660000000000004,ACCIDENT,UNCLASSIFIED,2
-87.61,41.660000000000004,HAZARD,ON ROAD,7
-87.61,41.660000000000004,HAZARD,ON ROAD CAR STOPPED,1
-87.61,41.660000000000004,HAZARD,ON ROAD CONSTRUCTION,7
-87.61,41.660000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.61,41.660000000000004,HAZARD,ON ROAD OBJECT,5
-87.61,41.660000000000004,HAZARD,ON ROAD POT HOLE,7
-87.61,41.660000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.61,41.660000000000004,HAZARD,ON SHOULDER CAR STOPPED,10
-87.61,41.660000000000004,HAZARD,UNCLASSIFIED,1
-87.61,41.660000000000004,JAM,HEAVY TRAFFIC,1
-87.61,41.660000000000004,JAM,STAND STILL TRAFFIC,6
-87.61,41.660000000000004,JAM,UNCLASSIFIED,2
-87.61,41.68,HAZARD,ON ROAD,1
-87.61,41.68,HAZARD,ON SHOULDER CAR STOPPED,1
-87.61,41.68,JAM,UNCLASSIFIED,1
-87.61,41.69,ACCIDENT,MAJOR,2
-87.61,41.69,ACCIDENT,UNCLASSIFIED,4
-87.61,41.69,HAZARD,ON ROAD,5
-87.61,41.69,HAZARD,ON ROAD CAR STOPPED,3
-87.61,41.69,HAZARD,ON ROAD CONSTRUCTION,3
-87.61,41.69,HAZARD,ON ROAD EMERGENCY VEHICLE,8
-87.61,41.69,HAZARD,ON ROAD OBJECT,8
-87.61,41.69,HAZARD,ON ROAD POT HOLE,10
-87.61,41.69,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,5
-87.61,41.69,HAZARD,ON SHOULDER CAR STOPPED,4
-87.61,41.69,HAZARD,WEATHER,1
-87.61,41.69,HAZARD,WEATHER FLOOD,2
-87.61,41.69,HAZARD,WEATHER FOG,1
-87.61,41.69,JAM,HEAVY TRAFFIC,5
-87.61,41.69,JAM,STAND STILL TRAFFIC,5
-87.61,41.69,JAM,UNCLASSIFIED,13
-87.61,41.69,ROAD_CLOSED,UNCLASSIFIED,1
-87.61,41.7,ACCIDENT,MAJOR,1
-87.61,41.7,ACCIDENT,UNCLASSIFIED,4
-87.61,41.7,HAZARD,ON ROAD,7
-87.61,41.7,HAZARD,ON ROAD CONSTRUCTION,4
-87.61,41.7,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.61,41.7,HAZARD,ON ROAD OBJECT,1
-87.61,41.7,HAZARD,ON ROAD POT HOLE,49
-87.61,41.7,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.61,41.7,HAZARD,ON SHOULDER CAR STOPPED,3
-87.61,41.7,HAZARD,WEATHER,2
-87.61,41.7,HAZARD,WEATHER FLOOD,1
-87.61,41.7,JAM,UNCLASSIFIED,2
-87.61,41.7,ROAD_CLOSED,UNCLASSIFIED,1
-87.61,41.71,ACCIDENT,MAJOR,81
-87.61,41.71,ACCIDENT,MINOR,12
-87.61,41.71,ACCIDENT,UNCLASSIFIED,138
-87.61,41.71,HAZARD,ON ROAD,142
-87.61,41.71,HAZARD,ON ROAD CAR STOPPED,27
-87.61,41.71,HAZARD,ON ROAD CONSTRUCTION,67
-87.61,41.71,HAZARD,ON ROAD EMERGENCY VEHICLE,32
-87.61,41.71,HAZARD,ON ROAD OBJECT,64
-87.61,41.71,HAZARD,ON ROAD POT HOLE,95
-87.61,41.71,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.61,41.71,HAZARD,ON SHOULDER CAR STOPPED,2185
-87.61,41.71,HAZARD,ON SHOULDER MISSING SIGN,1
-87.61,41.71,HAZARD,UNCLASSIFIED,7
-87.61,41.71,HAZARD,WEATHER,3
-87.61,41.71,HAZARD,WEATHER FLOOD,19
-87.61,41.71,JAM,HEAVY TRAFFIC,505
-87.61,41.71,JAM,MODERATE TRAFFIC,20
-87.61,41.71,JAM,STAND STILL TRAFFIC,232
-87.61,41.71,JAM,UNCLASSIFIED,221
-87.61,41.71,ROAD_CLOSED,EVENT,10
-87.61,41.71,ROAD_CLOSED,UNCLASSIFIED,31
-87.61,41.72,ACCIDENT,UNCLASSIFIED,6
-87.61,41.72,HAZARD,ON ROAD,4
-87.61,41.72,HAZARD,ON ROAD CONSTRUCTION,11
-87.61,41.72,HAZARD,ON ROAD OBJECT,2
-87.61,41.72,HAZARD,ON ROAD POT HOLE,2
-87.61,41.72,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,4
-87.61,41.72,HAZARD,ON SHOULDER CAR STOPPED,3
-87.61,41.72,HAZARD,WEATHER,1
-87.61,41.72,JAM,HEAVY TRAFFIC,1
-87.61,41.72,JAM,UNCLASSIFIED,2
-87.61,41.730000000000004,ACCIDENT,MAJOR,1
-87.61,41.730000000000004,ACCIDENT,UNCLASSIFIED,5
-87.61,41.730000000000004,HAZARD,ON ROAD,7
-87.61,41.730000000000004,HAZARD,ON ROAD CAR STOPPED,1
-87.61,41.730000000000004,HAZARD,ON ROAD POT HOLE,2
-87.61,41.730000000000004,HAZARD,ON SHOULDER CAR STOPPED,1
-87.61,41.730000000000004,HAZARD,WEATHER,2
-87.61,41.730000000000004,JAM,HEAVY TRAFFIC,1
-87.61,41.730000000000004,JAM,STAND STILL TRAFFIC,2
-87.61,41.730000000000004,JAM,UNCLASSIFIED,6
-87.61,41.730000000000004,ROAD_CLOSED,UNCLASSIFIED,1
-87.61,41.74,ACCIDENT,UNCLASSIFIED,4
-87.61,41.74,HAZARD,ON ROAD,24
-87.61,41.74,HAZARD,ON ROAD CONSTRUCTION,1
-87.61,41.74,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.61,41.74,HAZARD,ON ROAD OBJECT,5
-87.61,41.74,HAZARD,ON ROAD POT HOLE,13
-87.61,41.74,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.61,41.74,HAZARD,ON SHOULDER CAR STOPPED,1
-87.61,41.74,HAZARD,WEATHER,2
-87.61,41.74,JAM,HEAVY TRAFFIC,20
-87.61,41.74,JAM,STAND STILL TRAFFIC,13
-87.61,41.74,JAM,UNCLASSIFIED,16
-87.61,41.75,ACCIDENT,UNCLASSIFIED,10
-87.61,41.75,HAZARD,ON ROAD,11
-87.61,41.75,HAZARD,ON ROAD OBJECT,2
-87.61,41.75,HAZARD,ON ROAD POT HOLE,3
-87.61,41.75,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.61,41.75,HAZARD,ON SHOULDER CAR STOPPED,2
-87.61,41.75,HAZARD,WEATHER,1
-87.61,41.75,HAZARD,WEATHER HEAVY SNOW,1
-87.61,41.75,JAM,HEAVY TRAFFIC,4
-87.61,41.75,JAM,STAND STILL TRAFFIC,1
-87.61,41.75,JAM,UNCLASSIFIED,17
-87.61,41.76,ACCIDENT,MAJOR,1
-87.61,41.76,ACCIDENT,UNCLASSIFIED,7
-87.61,41.76,HAZARD,ON ROAD,25
-87.61,41.76,HAZARD,ON ROAD CAR STOPPED,1
-87.61,41.76,HAZARD,ON ROAD CONSTRUCTION,24
-87.61,41.76,HAZARD,ON ROAD EMERGENCY VEHICLE,4
-87.61,41.76,HAZARD,ON ROAD LANE CLOSED,11
-87.61,41.76,HAZARD,ON ROAD OBJECT,15
-87.61,41.76,HAZARD,ON ROAD POT HOLE,14
-87.61,41.76,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.61,41.76,HAZARD,ON SHOULDER CAR STOPPED,76
-87.61,41.76,HAZARD,WEATHER,4
-87.61,41.76,HAZARD,WEATHER FLOOD,2
-87.61,41.76,HAZARD,WEATHER FOG,1
-87.61,41.76,JAM,HEAVY TRAFFIC,6
-87.61,41.76,JAM,MODERATE TRAFFIC,1
-87.61,41.76,JAM,STAND STILL TRAFFIC,3
-87.61,41.76,JAM,UNCLASSIFIED,22
-87.61,41.76,ROAD_CLOSED,EVENT,6
-87.61,41.76,ROAD_CLOSED,UNCLASSIFIED,33
-87.61,41.77,ACCIDENT,MAJOR,1
-87.61,41.77,ACCIDENT,MINOR,2
-87.61,41.77,ACCIDENT,UNCLASSIFIED,18
-87.61,41.77,HAZARD,ON ROAD,60
-87.61,41.77,HAZARD,ON ROAD CAR STOPPED,5
-87.61,41.77,HAZARD,ON ROAD CONSTRUCTION,76
-87.61,41.77,HAZARD,ON ROAD EMERGENCY VEHICLE,3
-87.61,41.77,HAZARD,ON ROAD LANE CLOSED,10
-87.61,41.77,HAZARD,ON ROAD OBJECT,67
-87.61,41.77,HAZARD,ON ROAD POT HOLE,50
-87.61,41.77,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,14
-87.61,41.77,HAZARD,ON SHOULDER CAR STOPPED,327
-87.61,41.77,HAZARD,UNCLASSIFIED,1
-87.61,41.77,HAZARD,WEATHER FLOOD,7
-87.61,41.77,HAZARD,WEATHER FOG,1
-87.61,41.77,JAM,HEAVY TRAFFIC,56
-87.61,41.77,JAM,MODERATE TRAFFIC,2
-87.61,41.77,JAM,STAND STILL TRAFFIC,28
-87.61,41.77,JAM,UNCLASSIFIED,46
-87.61,41.77,ROAD_CLOSED,CONSTRUCTION,1
-87.61,41.77,ROAD_CLOSED,EVENT,4
-87.61,41.77,ROAD_CLOSED,UNCLASSIFIED,153
-87.61,41.78,ACCIDENT,UNCLASSIFIED,15
-87.61,41.78,HAZARD,ON ROAD,31
-87.61,41.78,HAZARD,ON ROAD CAR STOPPED,1
-87.61,41.78,HAZARD,ON ROAD CONSTRUCTION,24
-87.61,41.78,HAZARD,ON ROAD EMERGENCY VEHICLE,6
-87.61,41.78,HAZARD,ON ROAD OBJECT,1
-87.61,41.78,HAZARD,ON ROAD POT HOLE,23
-87.61,41.78,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.61,41.78,HAZARD,ON SHOULDER CAR STOPPED,7
-87.61,41.78,HAZARD,WEATHER,4
-87.61,41.78,JAM,HEAVY TRAFFIC,9
-87.61,41.78,JAM,MODERATE TRAFFIC,1
-87.61,41.78,JAM,STAND STILL TRAFFIC,13
-87.61,41.78,JAM,UNCLASSIFIED,18
-87.61,41.78,ROAD_CLOSED,UNCLASSIFIED,2
-87.61,41.79,ACCIDENT,MAJOR,3
-87.61,41.79,ACCIDENT,MINOR,2
-87.61,41.79,ACCIDENT,UNCLASSIFIED,15
-87.61,41.79,HAZARD,ON ROAD,28
-87.61,41.79,HAZARD,ON ROAD CAR STOPPED,3
-87.61,41.79,HAZARD,ON ROAD CONSTRUCTION,17
-87.61,41.79,HAZARD,ON ROAD EMERGENCY VEHICLE,3
-87.61,41.79,HAZARD,ON ROAD OBJECT,8
-87.61,41.79,HAZARD,ON ROAD POT HOLE,26
-87.61,41.79,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.61,41.79,HAZARD,ON SHOULDER CAR STOPPED,13
-87.61,41.79,HAZARD,WEATHER,2
-87.61,41.79,HAZARD,WEATHER FLOOD,2
-87.61,41.79,HAZARD,WEATHER FOG,3
-87.61,41.79,JAM,HEAVY TRAFFIC,55
-87.61,41.79,JAM,MODERATE TRAFFIC,4
-87.61,41.79,JAM,STAND STILL TRAFFIC,40
-87.61,41.79,JAM,UNCLASSIFIED,48
-87.61,41.79,ROAD_CLOSED,EVENT,9
-87.61,41.79,ROAD_CLOSED,UNCLASSIFIED,5
-87.61,41.800000000000004,ACCIDENT,MAJOR,1
-87.61,41.800000000000004,ACCIDENT,MINOR,2
-87.61,41.800000000000004,ACCIDENT,UNCLASSIFIED,5
-87.61,41.800000000000004,HAZARD,ON ROAD,12
-87.61,41.800000000000004,HAZARD,ON ROAD CONSTRUCTION,18
-87.61,41.800000000000004,HAZARD,ON ROAD OBJECT,2
-87.61,41.800000000000004,HAZARD,ON ROAD POT HOLE,29
-87.61,41.800000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,3
-87.61,41.800000000000004,HAZARD,ON SHOULDER CAR STOPPED,3
-87.61,41.800000000000004,HAZARD,WEATHER FOG,1
-87.61,41.800000000000004,JAM,HEAVY TRAFFIC,7
-87.61,41.800000000000004,JAM,STAND STILL TRAFFIC,7
-87.61,41.800000000000004,JAM,UNCLASSIFIED,9
-87.61,41.800000000000004,ROAD_CLOSED,UNCLASSIFIED,5
-87.61,41.81,ACCIDENT,MAJOR,1
-87.61,41.81,ACCIDENT,MINOR,1
-87.61,41.81,ACCIDENT,UNCLASSIFIED,5
-87.61,41.81,HAZARD,ON ROAD,19
-87.61,41.81,HAZARD,ON ROAD CAR STOPPED,1
-87.61,41.81,HAZARD,ON ROAD CONSTRUCTION,20
-87.61,41.81,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.61,41.81,HAZARD,ON ROAD LANE CLOSED,9
-87.61,41.81,HAZARD,ON ROAD OBJECT,2
-87.61,41.81,HAZARD,ON ROAD POT HOLE,5
-87.61,41.81,HAZARD,ON SHOULDER CAR STOPPED,2
-87.61,41.81,HAZARD,WEATHER,1
-87.61,41.81,JAM,HEAVY TRAFFIC,2
-87.61,41.81,JAM,UNCLASSIFIED,17
-87.61,41.81,ROAD_CLOSED,UNCLASSIFIED,4
-87.61,41.82,ACCIDENT,UNCLASSIFIED,5
-87.61,41.82,HAZARD,ON ROAD,23
-87.61,41.82,HAZARD,ON ROAD CAR STOPPED,2
-87.61,41.82,HAZARD,ON ROAD CONSTRUCTION,7
-87.61,41.82,HAZARD,ON ROAD EMERGENCY VEHICLE,2
-87.61,41.82,HAZARD,ON ROAD OBJECT,1
-87.61,41.82,HAZARD,ON ROAD POT HOLE,4
-87.61,41.82,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.61,41.82,HAZARD,ON SHOULDER CAR STOPPED,8
-87.61,41.82,HAZARD,WEATHER,3
-87.61,41.82,HAZARD,WEATHER FLOOD,1
-87.61,41.82,JAM,HEAVY TRAFFIC,6
-87.61,41.82,JAM,MODERATE TRAFFIC,1
-87.61,41.82,JAM,STAND STILL TRAFFIC,13
-87.61,41.82,JAM,UNCLASSIFIED,15
-87.61,41.82,ROAD_CLOSED,UNCLASSIFIED,4
-87.61,41.83,ACCIDENT,MAJOR,3
-87.61,41.83,ACCIDENT,MINOR,5
-87.61,41.83,ACCIDENT,UNCLASSIFIED,28
-87.61,41.83,HAZARD,ON ROAD,59
-87.61,41.83,HAZARD,ON ROAD CAR STOPPED,15
-87.61,41.83,HAZARD,ON ROAD CONSTRUCTION,43
-87.61,41.83,HAZARD,ON ROAD EMERGENCY VEHICLE,2
-87.61,41.83,HAZARD,ON ROAD OBJECT,26
-87.61,41.83,HAZARD,ON ROAD POT HOLE,10
-87.61,41.83,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.61,41.83,HAZARD,ON SHOULDER,1
-87.61,41.83,HAZARD,ON SHOULDER CAR STOPPED,674
-87.61,41.83,HAZARD,WEATHER,3
-87.61,41.83,JAM,HEAVY TRAFFIC,25
-87.61,41.83,JAM,STAND STILL TRAFFIC,34
-87.61,41.83,JAM,UNCLASSIFIED,26
-87.61,41.84,ACCIDENT,MAJOR,8
-87.61,41.84,ACCIDENT,MINOR,3
-87.61,41.84,ACCIDENT,UNCLASSIFIED,49
-87.61,41.84,HAZARD,ON ROAD,87
-87.61,41.84,HAZARD,ON ROAD CAR STOPPED,24
-87.61,41.84,HAZARD,ON ROAD CONSTRUCTION,83
-87.61,41.84,HAZARD,ON ROAD EMERGENCY VEHICLE,25
-87.61,41.84,HAZARD,ON ROAD OBJECT,75
-87.61,41.84,HAZARD,ON ROAD POT HOLE,108
-87.61,41.84,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.61,41.84,HAZARD,ON SHOULDER CAR STOPPED,465
-87.61,41.84,HAZARD,UNCLASSIFIED,2
-87.61,41.84,HAZARD,WEATHER,3
-87.61,41.84,HAZARD,WEATHER FOG,8
-87.61,41.84,JAM,HEAVY TRAFFIC,79
-87.61,41.84,JAM,STAND STILL TRAFFIC,122
-87.61,41.84,JAM,UNCLASSIFIED,37
-87.61,41.84,ROAD_CLOSED,EVENT,10
-87.61,41.84,ROAD_CLOSED,UNCLASSIFIED,40
-87.61,41.85,ACCIDENT,MAJOR,18
-87.61,41.85,ACCIDENT,MINOR,11
-87.61,41.85,ACCIDENT,UNCLASSIFIED,68
-87.61,41.85,HAZARD,ON ROAD,120
-87.61,41.85,HAZARD,ON ROAD CAR STOPPED,28
-87.61,41.85,HAZARD,ON ROAD CONSTRUCTION,109
-87.61,41.85,HAZARD,ON ROAD EMERGENCY VEHICLE,23
-87.61,41.85,HAZARD,ON ROAD ICE,2
-87.61,41.85,HAZARD,ON ROAD OBJECT,136
-87.61,41.85,HAZARD,ON ROAD POT HOLE,52
-87.61,41.85,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.61,41.85,HAZARD,ON SHOULDER,1
-87.61,41.85,HAZARD,ON SHOULDER ANIMALS,2
-87.61,41.85,HAZARD,ON SHOULDER CAR STOPPED,1207
-87.61,41.85,HAZARD,ON SHOULDER MISSING SIGN,1
-87.61,41.85,HAZARD,UNCLASSIFIED,16
-87.61,41.85,HAZARD,WEATHER,4
-87.61,41.85,HAZARD,WEATHER FOG,14
-87.61,41.85,JAM,HEAVY TRAFFIC,316
-87.61,41.85,JAM,MODERATE TRAFFIC,3
-87.61,41.85,JAM,STAND STILL TRAFFIC,371
-87.61,41.85,JAM,UNCLASSIFIED,115
-87.61,41.85,ROAD_CLOSED,EVENT,11
-87.61,41.85,ROAD_CLOSED,UNCLASSIFIED,5
-87.61,41.86,ACCIDENT,UNCLASSIFIED,3
-87.61,41.86,HAZARD,ON ROAD,9
